color,cut_name,freshness_index,time_hours,time_days,mode,loading,point_index,deformation,stress_pa,stress_std_pa,n_used,n_total,used_samples,dropped_samples
green,sirloin tender steak,2,24,1.0,uniaxial,compression,2,0.9378924999999999,1093.4944,254.69741666031874,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,compression,3,0.9177909599999999,1220.8752,253.59074128398294,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,compression,4,0.8976632,1356.498,286.52883508645334,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,compression,5,0.877557,1477.6060000000002,260.9106631473693,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,compression,6,0.8574782000000001,1620.9279999999999,267.5963274336926,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,compression,7,0.83735125,1614.155,93.9472672566903,4,5,"1,3,4,5",2
green,sirloin tender steak,2,24,1.0,uniaxial,compression,8,0.8172368000000001,1899.9599999999998,282.2329247270772,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,tension,0,1.0264019,744.6510000000001,140.8062686573293,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,tension,1,1.0519813500000001,224.0575,45.4202423402826,4,5,"1,2,4,5",3
green,sirloin tender steak,2,24,1.0,uniaxial,tension,2,1.07695014,14.14164,64.49168285847718,5,5,"1,2,3,4,5",
green,sirloin tender steak,2,24,1.0,uniaxial,tension,3,1.1022722000000003,-113.69986000000002,70.70007730464232,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,0,0.0014389986000000001,21.881338,7.932426152708641,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,1,0.0018352741999999999,26.465337999999996,12.56147880960582,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,2,0.0017456882000000003,28.959238000000006,13.882295510029168,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,3,0.0024155002,32.369420000000005,10.270627156780643,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,4,0.0024154996,32.369420000000005,10.270627156780643,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,5,0.008132394000000001,50.85324,29.772882434228634,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,6,0.009827147999999999,50.1763,30.027751491245564,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,7,0.011434484,53.446299999999994,28.088060624044516,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,8,0.011434484,53.446299999999994,28.088060624044516,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,9,0.01143448,53.446299999999994,28.088060624044516,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,10,0.01872556,106.30573999999999,62.03162834153557,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,11,0.0203477,91.62495,42.016057540570124,4,5,"1,2,3,4",5
green,sirloin tender steak,3,48,2.0,shear,shear,12,0.0203477,91.62495,42.016057540570124,4,5,"1,2,3,4",5
green,sirloin tender steak,3,48,2.0,shear,shear,13,0.0203477,91.62495,42.016057540570124,4,5,"1,2,3,4",5
green,sirloin tender steak,3,48,2.0,shear,shear,14,0.0208134,67.7706,8.81355391693196,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,15,0.029333799999999997,82.95653333333333,8.555423746502695,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,16,0.029333799999999997,82.95653333333333,8.555423746502695,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,17,0.0293337,82.95653333333333,8.555423746502695,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,18,0.0293337,82.95653333333333,8.555423746502695,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,19,0.03787643333333333,93.92066666666666,10.348275121111838,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,20,0.03787643333333333,93.92066666666666,10.348275121111838,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,21,0.03787643333333333,93.92066666666666,10.348275121111838,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,22,0.03787643333333333,93.92066666666666,10.348275121111838,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,23,0.046453299999999996,102.1988,12.196047658155491,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,24,0.046453299999999996,102.1988,12.196047658155491,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,25,0.046453299999999996,102.1988,12.196047658155491,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,26,0.046453299999999996,102.1988,12.196047658155491,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,27,0.05199078,184.05868,95.601426537524,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,shear,shear,28,0.05496153333333333,107.82013333333335,13.4744451030666,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,29,0.05496153333333333,107.82013333333335,13.4744451030666,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,30,0.05496153333333333,107.82013333333335,13.4744451030666,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,31,0.0604589,111.05246666666669,15.575883167113044,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,32,0.0604589,111.05246666666669,15.575883167113044,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,33,0.06350203333333333,112.20333333333333,13.958915175932871,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,34,0.06350203333333333,112.20333333333333,13.958915175932871,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,35,0.06619023333333333,112.54066666666667,14.250550804169723,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,36,0.06901596666666666,113.557,14.838887222430126,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,37,0.07205513333333334,114.28686666666665,13.808515909957725,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,38,0.07205513333333334,114.28686666666665,13.808515909957725,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,39,0.07475093333333334,114.64620000000001,14.09554072558647,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,40,0.0775667,116.35719999999999,15.26768024117177,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,41,0.0775667,116.35719999999999,15.26768024117177,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,42,0.08057786666666666,117.92523333333334,13.053769646180967,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,43,0.08327846666666668,117.11256666666668,12.583869388052133,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,44,0.08610066666666667,118.21990000000001,13.608718774618964,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,45,0.08610066666666667,118.21990000000001,13.608718774618964,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,46,0.08914463333333333,118.47433333333333,13.258982372548639,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,47,0.09182763333333333,118.53866666666666,13.2846830681888,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,48,0.09463786666666667,119.82266666666669,14.592165165671004,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,49,0.09463813333333333,119.82266666666669,14.592165165671004,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,50,0.09463813333333333,119.82266666666669,14.592165165671004,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,51,0.1003546,121.37433333333335,13.204911821826844,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,52,0.1003546,121.37433333333335,13.204911821826844,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,53,0.10318033333333333,122.60166666666665,14.545283091855664,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,54,0.10318033333333333,122.60166666666665,14.545283091855664,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,55,0.10318033333333333,122.60166666666665,14.545283091855664,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,56,0.10896099999999999,122.41866666666665,13.978245796792798,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,57,0.111792,123.18400000000001,14.89683751673488,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,58,0.111792,123.18400000000001,14.89683751673488,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,59,0.11444866666666666,123.25933333333334,14.898725344434293,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,60,0.11747233333333333,123.77999999999999,14.257754194355664,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,61,0.12027733333333333,124.76933333333334,15.487537728408897,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,62,0.12027733333333333,124.76933333333334,15.487537728408897,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,63,0.12296333333333333,124.58533333333334,15.50232587567284,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,64,0.12296333333333333,124.58533333333334,15.50232587567284,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,65,0.12881233333333333,126.05233333333335,16.154500102310674,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,66,0.12881233333333333,126.05233333333335,16.154500102310674,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,67,0.13150766666666666,126.59400000000001,16.075353329450234,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,68,0.13150766666666666,126.59400000000001,16.075353329450234,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,69,0.13736833333333334,127.86366666666667,16.72812191756411,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,70,0.13736833333333334,127.86366666666667,16.72812191756411,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,71,0.13736866666666667,127.86366666666667,16.72812191756411,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,72,0.14008333333333334,128.24633333333333,16.666243214620646,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,73,0.14008333333333334,128.24633333333333,16.666243214620646,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,74,0.14591666666666667,129.12033333333332,17.94129050232699,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,75,0.14591666666666667,129.12033333333332,17.94129050232699,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,76,0.148593,128.941,17.97495064434577,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,77,0.148593,128.941,17.97495064434577,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,78,0.15444266666666667,130.61133333333333,18.009298382286367,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,79,0.15444233333333332,130.61133333333333,18.009298382286367,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,80,0.15713000000000002,131.76399999999998,17.747042025832553,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,81,0.15713000000000002,131.76399999999998,17.747042025832553,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,82,0.15884225000000002,195.42075,110.74420432775479,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,83,0.162965,132.50433333333334,17.819067415427657,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,84,0.16566899999999998,132.69366666666667,17.782201913398943,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,85,0.16566899999999998,132.69366666666667,17.782201913398943,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,86,0.16784875,197.31550000000001,111.98083798020981,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,87,0.17153699999999997,133.62833333333333,18.307168456342144,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,88,0.17421966666666666,134.63733333333332,18.129812691316538,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,89,0.17422033333333334,134.63733333333332,18.129812691316538,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,90,0.17422033333333334,134.63733333333332,18.129812691316538,3,5,"1,2,4","3,5"
green,sirloin tender steak,3,48,2.0,shear,shear,91,0.17685449999999997,199.42775,112.29232136788114,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,92,0.18114249999999998,200.00099999999998,111.98540413375306,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,93,0.18114275,200.00099999999998,111.98540413375306,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,94,0.183744,201.56025,114.65706806467493,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,95,0.1858415,202.2725,114.4041726435273,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,96,0.19014675,203.193,113.73623446378028,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,97,0.19014675,203.193,113.73623446378028,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,98,0.19014675,203.193,113.73623446378028,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,shear,shear,99,0.19483875,203.778,113.75662174792288,4,5,"1,2,4,5",3
green,sirloin tender steak,3,48,2.0,uniaxial,compression,0,0.97834914,717.7902,292.8519066111061,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,compression,1,0.9579634800000001,894.052,370.834889846681,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,compression,2,0.9379303200000001,1006.9012,391.1035581993086,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,compression,3,0.91782812,1130.8404,410.1993447077164,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,compression,4,0.8977902,1255.2242,414.36110405123696,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,compression,5,0.8775664000000001,1374.084,450.9628173852031,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,compression,6,0.8573265,1295.797,261.2726192638639,4,5,"1,2,3,4",5
green,sirloin tender steak,3,48,2.0,uniaxial,compression,7,0.8373167499999999,1437.65175,292.3404616781391,4,5,"1,2,3,4",5
green,sirloin tender steak,3,48,2.0,uniaxial,compression,8,0.8173195,1558.38375,331.2739617253181,4,5,"1,2,3,4",5
green,sirloin tender steak,3,48,2.0,uniaxial,tension,0,1.02654456,685.7988,230.6845455572609,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,tension,1,1.0517122,256.68363999999997,158.87939772430659,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,tension,2,1.0768329600000002,9.517315999999997,71.4967410594093,5,5,"1,2,3,4,5",
green,sirloin tender steak,3,48,2.0,uniaxial,tension,3,1.10184275,-73.3913,28.67233018338412,4,5,"1,3,4,5",2
red,new york strip steak,1,0,0.0,shear,shear,0,-0.0004119971,24.800040000000003,18.096320982502494,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,1,-0.0002909583,28.78286,21.866862114298886,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,2,0.00142179944,34.762844,18.6039864685326,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,3,0.00142179404,34.762844,18.6039864685326,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,4,0.00142179376,34.762844,18.6039864685326,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,5,0.006734684960000001,51.42604399999999,34.20255735461522,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,6,0.006734678919999999,51.42604399999999,34.20255735461522,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,7,0.011287960000000001,66.4312,33.05345380482954,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,8,0.011287957999999999,66.4312,33.05345380482954,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,9,0.011287957999999999,66.4312,33.05345380482954,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,10,0.0172669,112.88322000000001,60.34311757204462,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,11,0.0172669,112.88322000000001,60.34311757204462,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,12,0.021237239999999998,136.46348,50.64278019028576,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,13,0.02123722,136.46348,50.64278019028576,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,14,0.023125619999999996,144.77988,54.87474181713842,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,15,0.02510152,151.26939999999996,49.97105008142214,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,16,0.02718204,163.6966,66.73693276619777,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,17,0.03116568,176.79070000000002,65.35876649050226,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,18,0.03116568,176.79070000000002,65.35876649050226,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,19,0.03306726,182.6707,67.41620669512636,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,20,0.03506668,187.2753,63.99453984958405,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,21,0.037141820000000006,196.98289999999997,77.624220077499,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,22,0.04111686,206.22328000000002,78.26164630157993,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,23,0.04301416000000001,210.63628,79.39599516697048,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,24,0.04301416000000001,210.63628,79.39599516697048,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,25,0.044993740000000004,214.16208,76.87235213954104,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,26,0.04708388,221.99607999999998,88.0202156667751,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,27,0.05106276,229.05479999999997,89.17713157844895,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,28,0.05106276,229.05479999999997,89.17713157844895,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,29,0.05296972,232.68140000000002,89.9030744826894,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,30,0.0549585,235.346,88.04436533248452,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,31,0.057029059999999986,241.95839999999998,97.51369480149955,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,32,0.06100664,247.20940000000002,98.81631846532233,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,33,0.06289854,250.0002,99.27363839086387,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,34,0.06289854,250.0002,99.27363839086387,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,35,0.0648846,251.47020000000003,98.25484533273665,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,36,0.06894340000000002,257.88919999999996,105.17829316622323,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,37,0.07093306,261.36199999999997,107.03205605985526,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,38,0.07284260000000001,263.9008,107.39973913450629,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,39,0.07284260000000001,263.9008,107.39973913450629,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,40,0.07482796,265.6044,106.21090570859474,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,41,0.07889260000000001,270.5868,112.45457083355927,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,42,0.08086777999999999,273.7084,114.12442072159665,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,43,0.0827591,275.7972,114.39818093204104,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,44,0.0827591,275.7972,114.39818093204104,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,45,0.08475324000000001,277.1088,113.49233928578616,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,46,0.08674264000000001,277.4902,112.93123432142234,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,47,0.0908233,284.1632,120.26480689445269,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,48,0.09271694,286.0224,120.48883729640683,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,49,0.09271692000000001,286.0224,120.48883729640683,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,50,0.09468604,287.03319999999997,119.79081890929704,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,51,0.09666322000000001,287.522,119.07724082628049,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,52,0.10260788000000001,294.1994,125.19377636064823,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,53,0.10260788000000001,294.1994,125.19377636064823,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,54,0.10260788000000001,294.1994,125.19377636064823,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,55,0.10460620000000001,295.5482,124.27017930847288,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,56,0.1066004,295.6124,124.176493444774,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,57,0.11258080000000001,301.2994,129.28573354024797,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,58,0.11258080000000001,301.2994,129.28573354024797,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,59,0.11258080000000001,301.2994,129.28573354024797,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,60,0.1145586,302.1832,128.69170771017068,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,61,0.11654,302.0736,128.8516656106548,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,62,0.1224828,305.76079999999996,132.501608333484,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,63,0.1224826,305.76079999999996,132.501608333484,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,64,0.1224826,305.76079999999996,132.501608333484,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,65,0.1244604,306.01099999999997,132.3353233585047,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,66,0.1264366,306.15639999999996,132.12441540850804,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,67,0.1303188,308.17240000000004,132.85783035350232,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,68,0.1324004,309.4758,134.75404126541065,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,69,0.134388,310.2354,134.24886132343917,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,70,0.134388,310.2354,134.24886132343917,5,5,"1,2,3,4,5",
red,new york strip steak,1,0,0.0,shear,shear,71,0.1382656,311.2356,134.18701577216777,5,5,"1,2,3,4,5",
