file_name,color,cut_name,freshness_index,time_hours,time_days,sample_num,mode,loading,point_index,deformation,stress_pa
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,91,0.18199500000000002,148.253
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,92,0.18199500000000002,148.253
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,93,0.18199500000000002,148.253
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,94,0.18199500000000002,148.253
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,95,0.19036799999999998,151.866
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,96,0.19036799999999998,151.866
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,97,0.19036799999999998,151.866
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,98,0.19036799999999998,151.866
green2-3.xls,green,sirloin tender steak,2,24,1.0,3,shear,shear,99,0.19036799999999998,151.866
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,0,0.9780093,550.392
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,1,0.9576542,700.902
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,2,0.9380374,777.432
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,3,0.9176103,907.844
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,4,0.897696,1013.57
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,5,0.877586,1183.68
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,6,0.857307,1313.27
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,7,0.8372459999999999,1527.29
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,compression,8,0.8172200000000001,1698.42
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,0,1.0263638,600.929
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,1,1.0519971,248.906
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,2,1.0769303,33.9879
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,uniaxial,tension,3,1.102394,-37.6573
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,0,0.0008195570000000001,-1.53608
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,1,0.00241815,19.2058
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,2,0.00241814,19.2058
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,3,0.00241814,19.2058
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,4,0.00241813,19.2058
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,5,0.00241813,19.2058
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,6,0.0128003,31.7097
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,7,0.0128003,31.7097
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,8,0.0128003,31.7097
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,9,0.0128003,31.7097
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,10,0.0128003,31.7097
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,11,0.0128003,31.7097
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,12,0.022997999999999998,79.3533
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,13,0.022997999999999998,79.3533
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,14,0.022997999999999998,79.3533
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,15,0.022997999999999998,79.3533
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,16,0.022997999999999998,79.3533
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,17,0.0332092,103.752
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,18,0.0332092,103.752
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,19,0.0332092,103.752
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,20,0.0332092,103.752
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,21,0.0332091,103.752
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,22,0.0434113,122.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,23,0.0434114,122.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,24,0.0434115,122.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,25,0.0434115,122.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,26,0.0434115,122.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,27,0.0536683,139.349
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,28,0.0536683,139.349
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,29,0.0536685,139.349
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,30,0.0536685,139.349
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,31,0.0536685,139.349
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,32,0.0638141,153.231
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,33,0.063814,153.231
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,34,0.063814,153.231
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,35,0.0638141,153.231
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,36,0.0638141,153.231
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,37,0.0740001,165.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,38,0.0740001,165.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,39,0.07400000000000001,165.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,40,0.07400000000000001,165.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,41,0.07400000000000001,165.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,42,0.0842067,177.726
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,43,0.084207,177.726
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,44,0.084207,177.726
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,45,0.08420680000000001,177.726
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,46,0.08420680000000001,177.726
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,47,0.0944044,187.72
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,48,0.0944044,187.72
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,49,0.0944045,187.72
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,50,0.0944045,187.72
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,51,0.0944045,187.72
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,52,0.104605,198.03
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,53,0.10460599999999999,198.03
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,54,0.10460599999999999,198.03
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,55,0.10460599999999999,198.03
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,56,0.10460599999999999,198.03
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,57,0.10460599999999999,198.03
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,58,0.114839,206.61
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,59,0.114839,206.61
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,60,0.114839,206.61
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,61,0.114839,206.61
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,62,0.114839,206.61
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,63,0.125,214.923
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,64,0.125,214.923
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,65,0.125,214.923
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,66,0.125,214.923
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,67,0.125,214.923
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,68,0.135247,222.942
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,69,0.135247,222.942
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,70,0.135247,222.942
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,71,0.135247,222.942
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,72,0.135247,222.942
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,73,0.14538299999999998,229.684
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,74,0.14538299999999998,229.684
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,75,0.14538299999999998,229.684
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,76,0.14538299999999998,229.684
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,77,0.14538299999999998,229.684
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,78,0.155586,236.826
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,79,0.155586,236.826
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,80,0.155586,236.826
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,81,0.155586,236.826
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,82,0.155586,236.826
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,83,0.16578199999999998,241.776
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,84,0.16578199999999998,241.776
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,85,0.16578199999999998,241.776
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,86,0.16578199999999998,241.776
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,87,0.16578199999999998,241.776
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,88,0.175978,246.344
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,89,0.175978,246.344
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,90,0.175978,246.344
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,91,0.175978,246.344
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,92,0.175978,246.344
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,93,0.18618200000000001,251.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,94,0.18618200000000001,251.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,95,0.18618200000000001,251.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,96,0.18618200000000001,251.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,97,0.18618200000000001,251.81
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,98,0.196404,256.543
green2-4.xls,green,sirloin tender steak,2,24,1.0,4,shear,shear,99,0.196404,256.543
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,0,0.9778393,889.085
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,1,0.9583571,1096.26
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,2,0.9379911,1302.68
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,3,0.9179197,1402.48
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,4,0.897857,1527.52
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,5,0.877488,1582.09
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,6,0.857571,1705.07
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,7,0.837508,1771.36
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,compression,8,0.817051,1936.33
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,0,1.0263821,892.559
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,1,1.0520008,262.685
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,2,1.0770458,89.2822
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,uniaxial,tension,3,1.10195,-64.9231
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,0,0.00240499,11.2209
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,1,0.00240499,11.2209
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,2,0.0045365299999999996,33.7246
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,3,0.0045365299999999996,33.7246
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,4,0.0045365299999999996,33.7246
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,5,0.0045365299999999996,33.7246
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,6,0.004536490000000001,33.7246
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,7,0.0141886,70.3323
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,8,0.0141886,70.3323
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,9,0.0141886,70.3323
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,10,0.0141886,70.3323
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,11,0.0141886,70.3323
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,12,0.023923,120.159
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,13,0.023923,120.159
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,14,0.023923,120.159
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,15,0.023923,120.159
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,16,0.023923,120.159
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,17,0.033691900000000004,147.37
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,18,0.033691900000000004,147.37
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,19,0.033691900000000004,147.37
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,20,0.033691900000000004,147.37
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,21,0.033691900000000004,147.37
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,22,0.0434255,167.201
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,23,0.0434251,167.201
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,24,0.0434251,167.201
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,25,0.0434255,167.201
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,26,0.0434255,167.201
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,27,0.053223,182.056
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,28,0.053223,182.056
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,29,0.053223,182.056
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,30,0.053223,182.056
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,31,0.053223,182.056
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,32,0.0630011,194.665
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,33,0.0630011,194.665
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,34,0.0630011,194.665
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,35,0.0630011,194.665
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,36,0.0727149,205.965
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,37,0.0727149,205.965
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,38,0.0727149,205.965
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,39,0.0727149,205.965
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,40,0.0727149,205.965
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,41,0.082439,213.577
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,42,0.082439,213.577
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,43,0.082439,213.577
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,44,0.082439,213.577
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,45,0.082439,213.577
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,46,0.0921857,224.05
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,47,0.0921857,224.05
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,48,0.0921857,224.05
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,49,0.0921857,224.05
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,50,0.0921857,224.05
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,51,0.101913,230.029
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,52,0.101913,230.029
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,53,0.101913,230.029
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,54,0.101913,230.029
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,55,0.101913,230.029
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,56,0.111662,235.532
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,57,0.111662,235.532
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,58,0.111662,235.532
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,59,0.111662,235.532
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,60,0.111662,235.532
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,61,0.121403,241.19
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,62,0.121403,241.19
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,63,0.121403,241.19
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,64,0.121403,241.19
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,65,0.121403,241.19
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,66,0.131207,246.09
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,67,0.131207,246.09
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,68,0.131207,246.09
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,69,0.131207,246.09
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,70,0.131207,246.09
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,71,0.140901,250.757
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,72,0.140901,250.757
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,73,0.140901,250.757
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,74,0.140901,250.757
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,75,0.150602,255.346
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,76,0.150602,255.346
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,77,0.150602,255.346
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,78,0.150602,255.346
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,79,0.150602,255.346
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,80,0.16033899999999998,260.308
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,81,0.16033899999999998,260.308
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,82,0.16033899999999998,260.308
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,83,0.16033899999999998,260.308
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,84,0.16033899999999998,260.308
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,85,0.17011700000000002,264.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,86,0.17011700000000002,264.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,87,0.17011700000000002,264.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,88,0.17011700000000002,264.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,89,0.17011700000000002,264.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,90,0.179825,270.059
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,91,0.179825,270.059
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,92,0.179825,270.059
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,93,0.179825,270.059
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,94,0.179825,270.059
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,95,0.189612,272.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,96,0.189612,272.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,97,0.189612,272.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,98,0.189612,272.786
green2-5.xls,green,sirloin tender steak,2,24,1.0,5,shear,shear,99,0.189612,272.786
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,0,0.9783178,795.876
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,1,0.957969,919.74
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,2,0.9378449,1050.69
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,3,0.9179225,1121.16
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,4,0.897992,1262.01
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,5,0.877442,1346.59
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,6,0.857124,1469.56
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,7,0.837574,1608.88
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,compression,8,0.817054,1714.51
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,tension,0,1.0263576,638.249
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,tension,1,1.0520175,299.018
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,tension,2,1.0768634,54.6494
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,uniaxial,tension,3,1.101845,-50.738
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,0,0.00420052,28.4801
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,1,0.00419867,28.4801
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,2,0.00375076,40.9496
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,3,0.00375073,40.9496
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,4,0.00375073,40.9496
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,5,0.00375073,40.9496
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,6,0.012224500000000001,37.5649
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,7,0.012224500000000001,37.5649
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,8,0.012224500000000001,37.5649
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,9,0.012224500000000001,37.5649
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,10,0.0206495,73.037
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,11,0.0206495,73.037
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,12,0.0206495,73.037
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,13,0.0206495,73.037
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,14,0.0206495,73.037
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,15,0.0291107,86.4675
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,16,0.0291107,86.4675
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,17,0.029110399999999998,86.4675
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,18,0.029110399999999998,86.4675
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,19,0.0375428,98.0288
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,20,0.0375428,98.0288
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,21,0.0375428,98.0288
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,22,0.0375428,98.0288
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,23,0.0459835,106.917
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,24,0.0459835,106.917
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,25,0.0459835,106.917
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,26,0.0459835,106.917
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,27,0.0544622,113.836
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,28,0.0544622,113.836
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,29,0.0544622,113.836
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,30,0.0544622,113.836
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,31,0.0628778,119.944
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,32,0.0628778,119.944
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,33,0.0628778,119.944
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,34,0.0628778,119.944
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,35,0.0628778,119.944
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,36,0.071355,122.993
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,37,0.071355,122.993
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,38,0.071355,122.993
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,39,0.071355,122.993
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,40,0.07980229999999999,128.126
green3-1.xls,green,sirloin tender steak,3,48,2.0,1,shear,shear,41,0.07980229999999999,128.126
