color,cut_name,freshness_index,time_hours,time_days,mode,loading,point_index,deformation,file_name,sample_num,interpolated_stress_pa,modified_z,is_outlier
green,sirloin steak,2,24,1.0,shear,shear,11,0.04336727102040817,green2-2.xls,2,182.00168020150443,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,11,0.04336727102040817,green2-3.xls,3,104.30012568109949,-2.8385665324623357,False
green,sirloin steak,2,24,1.0,shear,shear,11,0.04336727102040817,green2-4.xls,4,122.72775180668087,-2.0054110439513813,False
green,sirloin steak,2,24,1.0,shear,shear,11,0.04336727102040817,green2-5.xls,5,167.08317580094052,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,12,0.04742029020408163,green2-1.xls,1,175.61689030562218,0.09246887493332792,False
green,sirloin steak,2,24,1.0,shear,shear,12,0.04742029020408163,green2-2.xls,2,190.46510832858436,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,12,0.04742029020408163,green2-3.xls,3,107.80186759285935,-2.565793140406948,False
green,sirloin steak,2,24,1.0,shear,shear,12,0.04742029020408163,green2-4.xls,4,129.27413902828425,-1.7241076073705675,False
green,sirloin steak,2,24,1.0,shear,shear,12,0.04742029020408163,green2-5.xls,5,173.25791334336643,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,13,0.0514733093877551,green2-1.xls,1,183.90838423335342,0.16101983495717967,False
green,sirloin steak,2,24,1.0,shear,shear,13,0.0514733093877551,green2-2.xls,2,198.27535389849348,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,13,0.0514733093877551,green2-3.xls,3,107.17834638021468,-2.5813366548856234,False
green,sirloin steak,2,24,1.0,shear,shear,13,0.0514733093877551,green2-4.xls,4,135.80959689806582,-1.5580464563296694,False
green,sirloin steak,2,24,1.0,shear,shear,13,0.0514733093877551,green2-5.xls,5,179.4031136468591,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,14,0.05552632857142857,green2-1.xls,1,191.4606886008983,0.20828869546271783,False
green,sirloin steak,2,24,1.0,shear,shear,14,0.05552632857142857,green2-2.xls,2,205.8630203642465,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,14,0.05552632857142857,green2-3.xls,3,106.17232946552704,-2.5525418302952754,False
green,sirloin steak,2,24,1.0,shear,shear,14,0.05552632857142857,green2-4.xls,4,141.89105078395065,-1.396307413820856,False
green,sirloin steak,2,24,1.0,shear,shear,14,0.05552632857142857,green2-5.xls,5,185.02617518302563,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,15,0.05957934775510204,green2-1.xls,1,198.61378645681114,0.25711631512415667,False
green,sirloin steak,2,24,1.0,shear,shear,15,0.05957934775510204,green2-2.xls,2,212.18671821573147,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,15,0.05957934775510204,green2-3.xls,3,106.72652274340294,-2.568525587676615,False
green,sirloin steak,2,24,1.0,shear,shear,15,0.05957934775510204,green2-4.xls,4,147.43676191772968,-1.316637643306001,False
green,sirloin steak,2,24,1.0,shear,shear,15,0.05957934775510204,green2-5.xls,5,190.25260147105078,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,16,0.06363236693877551,green2-1.xls,1,205.5886425922882,0.29737608483892397,False
green,sirloin steak,2,24,1.0,shear,shear,16,0.06363236693877551,green2-2.xls,2,218.51041606721645,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,16,0.06363236693877551,green2-3.xls,3,107.54216294169258,-2.564125267536294,False
green,sirloin steak,2,24,1.0,shear,shear,16,0.06363236693877551,green2-4.xls,4,152.98247305150872,-1.2379429375336048,False
green,sirloin steak,2,24,1.0,shear,shear,16,0.06363236693877551,green2-5.xls,5,195.3993487006283,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,17,0.06768538612244898,green2-1.xls,1,212.47326044651578,0.34511611646460943,False
green,sirloin steak,2,24,1.0,shear,shear,17,0.06768538612244898,green2-2.xls,2,224.2689295804089,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,17,0.06768538612244898,green2-3.xls,3,109.67914184576486,-2.5253209570901936,False
green,sirloin steak,2,24,1.0,shear,shear,17,0.06768538612244898,green2-4.xls,4,158.01181545413618,-1.1756727468814108,False
green,sirloin steak,2,24,1.0,shear,shear,17,0.06768538612244898,green2-5.xls,5,200.11419940534842,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,18,0.07173840530612245,green2-1.xls,1,218.8341752780096,0.3785898172532606,False
green,sirloin steak,2,24,1.0,shear,shear,18,0.07173840530612245,green2-2.xls,2,229.7807431965653,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,18,0.07173840530612245,green2-3.xls,3,112.18986169405817,-2.504244195774207,False
green,sirloin steak,2,24,1.0,shear,shear,18,0.07173840530612245,green2-4.xls,4,163.01706077476848,-1.1302714693105202,False
green,sirloin steak,2,24,1.0,shear,shear,18,0.07173840530612245,green2-5.xls,5,204.82905011006852,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,19,0.07579142448979592,green2-1.xls,1,224.95127227195675,0.4206635606302568,False
green,sirloin steak,2,24,1.0,shear,shear,19,0.07579142448979592,green2-2.xls,2,234.95474069187773,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,19,0.07579142448979592,green2-3.xls,3,113.62811282766023,-2.4041441187199877,False
green,sirloin steak,2,24,1.0,shear,shear,19,0.07579142448979592,green2-4.xls,4,167.90133527525407,-1.0269696267423274,False
green,sirloin steak,2,24,1.0,shear,shear,19,0.07579142448979592,green2-5.xls,5,208.37329530921386,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,20,0.07984444367346939,green2-1.xls,1,230.80196334159547,0.47009273908864546,False
green,sirloin steak,2,24,1.0,shear,shear,20,0.07984444367346939,green2-2.xls,2,239.1749094153784,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,20,0.07984444367346939,green2-3.xls,3,114.61805070447039,-2.3662847002072223,False
green,sirloin steak,2,24,1.0,shear,shear,20,0.07984444367346939,green2-4.xls,4,172.63315356857927,-0.9499721904354795,False
green,sirloin steak,2,24,1.0,shear,shear,20,0.07984444367346939,green2-5.xls,5,211.54598810609198,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,21,0.08389746285714286,green2-1.xls,1,236.54112698697514,0.5108597460616968,False
green,sirloin steak,2,24,1.0,shear,shear,21,0.08389746285714286,green2-2.xls,2,243.39507813887911,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,21,0.08389746285714286,green2-3.xls,3,115.90451847626282,-2.369377479653683,False
green,sirloin steak,2,24,1.0,shear,shear,21,0.08389746285714286,green2-4.xls,4,177.36497186190448,-0.9019896946684078,False
green,sirloin steak,2,24,1.0,shear,shear,21,0.08389746285714286,green2-5.xls,5,215.14414390540975,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,22,0.08795048204081633,green2-1.xls,1,241.93782155495717,0.556098031419016,False
green,sirloin steak,2,24,1.0,shear,shear,22,0.08795048204081633,green2-2.xls,2,246.7153584299986,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,22,0.08795048204081633,green2-3.xls,3,117.35456831003043,-2.531455832054762,False
green,sirloin steak,2,24,1.0,shear,shear,22,0.08795048204081633,green2-4.xls,4,181.39481357168674,-0.9443427849527666,False
green,sirloin steak,2,24,1.0,shear,shear,22,0.08795048204081633,green2-5.xls,5,219.49918406367996,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,23,0.0920035012244898,green2-1.xls,1,247.20415657582788,0.606390851789904,False
green,sirloin steak,2,24,1.0,shear,shear,23,0.0920035012244898,green2-2.xls,2,249.82679509138546,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,23,0.0920035012244898,green2-3.xls,3,118.73613680273984,-2.729885705988988,False
green,sirloin steak,2,24,1.0,shear,shear,23,0.0920035012244898,green2-4.xls,4,185.36699017764832,-0.9995021091050751,False
green,sirloin steak,2,24,1.0,shear,shear,23,0.0920035012244898,green2-5.xls,5,223.85422422195018,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,24,0.09605652040816326,green2-1.xls,1,251.9334935928155,0.6495476972749821,False
green,sirloin steak,2,24,1.0,shear,shear,24,0.09605652040816326,green2-2.xls,2,252.91323645181498,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,24,0.09605652040816326,green2-3.xls,3,120.06517864031807,-2.708903027125186,False
green,sirloin steak,2,24,1.0,shear,shear,24,0.09605652040816326,green2-4.xls,4,189.3897544638168,-0.9433297582392302,False
green,sirloin steak,2,24,1.0,shear,shear,24,0.09605652040816326,green2-5.xls,5,226.42924554813857,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,25,0.10010953959183673,green2-1.xls,1,256.4810543262128,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,25,0.10010953959183673,green2-2.xls,2,255.9548749804817,0.6616226199150999,False
green,sirloin steak,2,24,1.0,shear,shear,25,0.10010953959183673,green2-3.xls,3,121.81044751232592,-2.62134314602255,False
green,sirloin steak,2,24,1.0,shear,shear,25,0.10010953959183673,green2-4.xls,4,193.48628186773556,-0.8671941673802054,False
green,sirloin steak,2,24,1.0,shear,shear,25,0.10010953959183673,green2-5.xls,5,228.92048172870085,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,26,0.1041625587755102,green2-1.xls,1,261.12775809503523,0.6744999999999999,False
green,sirloin steak,2,24,1.0,shear,shear,26,0.1041625587755102,green2-2.xls,2,258.99651350914843,0.6263077475270108,False
green,sirloin steak,2,24,1.0,shear,shear,26,0.1041625587755102,green2-3.xls,3,123.9611861949209,-2.427145915085892,False
green,sirloin steak,2,24,1.0,shear,shear,26,0.1041625587755102,green2-4.xls,4,197.58280927165436,-0.7623947784588985,False
green,sirloin steak,2,24,1.0,shear,shear,26,0.1041625587755102,green2-5.xls,5,231.29880428163224,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,27,0.10821557795918367,green2-1.xls,1,265.80466729840947,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,27,0.10821557795918367,green2-2.xls,2,261.8979826202694,0.5927117548811871,False
green,sirloin steak,2,24,1.0,shear,shear,27,0.10821557795918367,green2-3.xls,3,125.61273120416682,-2.2604828249808104,False
green,sirloin steak,2,24,1.0,shear,shear,27,0.10821557795918367,green2-4.xls,4,201.05650042898426,-0.6810327289510111,False
green,sirloin steak,2,24,1.0,shear,shear,27,0.10821557795918367,green2-5.xls,5,233.58660452450383,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,28,0.11226859714285714,green2-1.xls,1,269.6822359683215,0.725326898393724,False
green,sirloin steak,2,24,1.0,shear,shear,28,0.11226859714285714,green2-2.xls,2,264.78676297011776,0.6202665697082671,False
green,sirloin steak,2,24,1.0,shear,shear,28,0.11226859714285714,green2-3.xls,3,126.59637986710963,-2.3453972334213544,False
green,sirloin steak,2,24,1.0,shear,shear,28,0.11226859714285714,green2-4.xls,4,204.45481026929681,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,28,0.11226859714285714,green2-5.xls,5,235.88433822341503,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,29,0.11632161632653061,green2-1.xls,1,273.33507593338425,0.7783072249179347,False
green,sirloin steak,2,24,1.0,shear,shear,29,0.11632161632653061,green2-2.xls,2,267.3686190478931,0.6459940964584685,False
green,sirloin steak,2,24,1.0,shear,shear,29,0.11632161632653061,green2-3.xls,3,127.87032439186994,-2.4475430119018626,False
green,sirloin steak,2,24,1.0,shear,shear,29,0.11632161632653061,green2-4.xls,4,207.82297013310196,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,29,0.11632161632653061,green2-5.xls,5,238.23850951396267,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,30,0.12037463551020408,green2-1.xls,1,277.03681890357836,0.8345800232779372,False
green,sirloin steak,2,24,1.0,shear,shear,30,0.12037463551020408,green2-2.xls,2,269.5969836086418,0.6642059044895176,False
green,sirloin steak,2,24,1.0,shear,shear,30,0.12037463551020408,green2-3.xls,3,129.66282874784184,-2.5403218004499837,False
green,sirloin steak,2,24,1.0,shear,shear,30,0.12037463551020408,green2-4.xls,4,211.13885916704328,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,30,0.12037463551020408,green2-5.xls,5,240.59268080451028,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,31,0.12442765469387757,green2-1.xls,1,280.750112315607,0.8815174943536985,False
green,sirloin steak,2,24,1.0,shear,shear,31,0.12442765469387757,green2-2.xls,2,271.81474246161673,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,31,0.12442765469387757,green2-3.xls,3,131.25412646337625,-2.582053114673101,False
green,sirloin steak,2,24,1.0,shear,shear,31,0.12442765469387757,green2-4.xls,4,214.45474820098457,-0.6544346140132963,False
green,sirloin steak,2,24,1.0,shear,shear,31,0.12442765469387757,green2-5.xls,5,242.70171032231744,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,32,0.12848067387755102,green2-1.xls,1,284.45620303881475,0.936730737984054,False
green,sirloin steak,2,24,1.0,shear,shear,32,0.12848067387755102,green2-2.xls,2,273.3344209452418,0.6745000000000001,False
green,sirloin steak,2,24,1.0,shear,shear,32,0.12848067387755102,green2-3.xls,3,132.3691156003042,-2.6491972042557843,False
green,sirloin steak,2,24,1.0,shear,shear,32,0.12848067387755102,green2-4.xls,4,217.64687272607412,-0.6385078204349717,False
green,sirloin steak,2,24,1.0,shear,shear,32,0.12848067387755102,green2-5.xls,5,244.72739310485517,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,33,0.13253369306122448,green2-1.xls,1,288.1607657441315,0.9936190354615113,False
green,sirloin steak,2,24,1.0,shear,shear,33,0.13253369306122448,green2-2.xls,2,274.85409942886685,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,33,0.13253369306122448,green2-3.xls,3,133.45334397731182,-2.716557656677393,False
green,sirloin steak,2,24,1.0,shear,shear,33,0.13253369306122448,green2-4.xls,4,220.8186460093646,-0.6213724121740364,False
green,sirloin steak,2,24,1.0,shear,shear,33,0.13253369306122448,green2-5.xls,5,246.72871224641372,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,34,0.13658671224489796,green2-1.xls,1,291.5953364823757,1.029377902334285,False
green,sirloin steak,2,24,1.0,shear,shear,34,0.13658671224489796,green2-2.xls,2,276.8002674322985,0.6744999999999999,False
green,sirloin steak,2,24,1.0,shear,shear,34,0.13658671224489796,green2-3.xls,3,134.42725024787788,-2.7404916784029156,False
green,sirloin steak,2,24,1.0,shear,shear,34,0.13658671224489796,green2-4.xls,4,223.83311483377094,-0.5959822088469603,False
green,sirloin steak,2,24,1.0,shear,shear,34,0.13658671224489796,green2-5.xls,5,248.6799646221311,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,35,0.14063973142857142,green2-1.xls,1,294.9813967800454,1.051478916467705,False
green,sirloin steak,2,24,1.0,shear,shear,35,0.14063973142857142,green2-2.xls,2,279.08085663835055,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,35,0.14063973142857142,green2-3.xls,3,135.5241135637955,-2.729023715145322,False
green,sirloin steak,2,24,1.0,shear,shear,35,0.14063973142857142,green2-4.xls,4,226.52899637839667,-0.5714289535209486,False
green,sirloin steak,2,24,1.0,shear,shear,35,0.14063973142857142,green2-5.xls,5,250.63121699784844,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,36,0.1446927506122449,green2-1.xls,1,298.1584822010371,1.07170079449949,False
green,sirloin steak,2,24,1.0,shear,shear,36,0.1446927506122449,green2-2.xls,2,281.25501311208507,0.6744999999999999,False
green,sirloin steak,2,24,1.0,shear,shear,36,0.1446927506122449,green2-3.xls,3,137.30085861557922,-2.7081609340733506,False
green,sirloin steak,2,24,1.0,shear,shear,36,0.1446927506122449,green2-4.xls,4,229.2248779230224,-0.5481135905155096,False
green,sirloin steak,2,24,1.0,shear,shear,36,0.1446927506122449,green2-5.xls,5,252.55066493759324,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,37,0.14874576979591836,green2-1.xls,1,301.3010002558848,1.1233143605589067,False
green,sirloin steak,2,24,1.0,shear,shear,37,0.14874576979591836,green2-2.xls,2,282.5890892597581,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,37,0.14874576979591836,green2-3.xls,3,139.07658614360287,-2.7677177580696126,False
green,sirloin steak,2,24,1.0,shear,shear,37,0.14874576979591836,green2-4.xls,4,232.03790589850524,-0.537994920506683,False
green,sirloin steak,2,24,1.0,shear,shear,37,0.14874576979591836,green2-5.xls,5,254.4679214094907,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,38,0.15279878897959184,green2-1.xls,1,304.2196094473796,1.1730837632811582,False
green,sirloin steak,2,24,1.0,shear,shear,38,0.15279878897959184,green2-2.xls,2,283.9231654074311,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,38,0.15279878897959184,green2-3.xls,3,140.8397995286187,-2.8403542711412912,False
green,sirloin steak,2,24,1.0,shear,shear,38,0.15279878897959184,green2-4.xls,4,234.87497960327795,-0.5303725881349127,False
green,sirloin steak,2,24,1.0,shear,shear,38,0.15279878897959184,green2-5.xls,5,256.4654892591902,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,39,0.1568518081632653,green2-1.xls,1,307.1076950354465,1.3051674216902072,False
green,sirloin steak,2,24,1.0,shear,shear,39,0.1568518081632653,green2-2.xls,2,283.63500477511394,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,39,0.1568518081632653,green2-3.xls,3,142.59009880315588,-3.1151136405888127,False
green,sirloin steak,2,24,1.0,shear,shear,39,0.1568518081632653,green2-4.xls,4,237.44053024795636,-0.5666593994238498,False
green,sirloin steak,2,24,1.0,shear,shear,39,0.1568518081632653,green2-5.xls,5,258.53091815817214,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,40,0.16090482734693878,green2-1.xls,1,309.82014204352583,1.5111434590107289,False
green,sirloin steak,2,24,1.0,shear,shear,40,0.16090482734693878,green2-2.xls,2,282.55124843190674,0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,40,0.16090482734693878,green2-3.xls,3,142.93131410767216,-3.609212660425121,True
green,sirloin steak,2,24,1.0,shear,shear,40,0.16090482734693878,green2-4.xls,4,239.40820825493793,-0.649181953510503,False
green,sirloin steak,2,24,1.0,shear,shear,40,0.16090482734693878,green2-5.xls,5,260.5671301758633,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,41,0.16495784653061224,green2-1.xls,1,312.51318647856937,1.6052175100086992,False
green,sirloin steak,2,24,1.0,shear,shear,41,0.16495784653061224,green2-2.xls,2,281.8924284482451,0.6239224926426723,False
green,sirloin steak,2,24,1.0,shear,shear,41,0.16495784653061224,green2-3.xls,3,143.27252941218845,-3.818391316086495,True
green,sirloin steak,2,24,1.0,shear,shear,41,0.16495784653061224,green2-4.xls,4,241.37588626191945,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,41,0.16495784653061224,green2-5.xls,5,262.4232786627206,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,42,0.16901086571428572,green2-1.xls,1,315.0360412235722,1.6258538851787159,False
green,sirloin steak,2,24,1.0,shear,shear,42,0.16901086571428572,green2-2.xls,2,282.6470470798087,0.5883581237613045,False
green,sirloin steak,2,24,1.0,shear,shear,42,0.16901086571428572,green2-3.xls,3,144.82938258790293,-3.826266242902793,True
green,sirloin steak,2,24,1.0,shear,shear,42,0.16901086571428572,green2-4.xls,4,243.22259264249286,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,42,0.16901086571428572,green2-5.xls,5,264.27942714957777,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,43,0.17306388489795918,green2-1.xls,1,317.5462100922917,1.6163948826503558,False
green,sirloin steak,2,24,1.0,shear,shear,43,0.17306388489795918,green2-2.xls,2,283.4016657113723,0.5375926798141375,False
green,sirloin steak,2,24,1.0,shear,shear,43,0.17306388489795918,green2-3.xls,3,146.4638202739566,-3.7889798953373774,True
green,sirloin steak,2,24,1.0,shear,shear,43,0.17306388489795918,green2-4.xls,4,245.03842155883459,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,43,0.17306388489795918,green2-5.xls,5,266.3866308268375,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,44,0.17711690408163266,green2-1.xls,1,320.0211525965596,1.6035698216792709,False
green,sirloin steak,2,24,1.0,shear,shear,44,0.17711690408163266,green2-2.xls,2,283.6772751213985,0.4704480637826081,False
green,sirloin steak,2,24,1.0,shear,shear,44,0.17711690408163266,green2-3.xls,3,147.33835701530612,-3.7802980119405567,True
green,sirloin steak,2,24,1.0,shear,shear,44,0.17711690408163266,green2-4.xls,4,246.95407935223483,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,44,0.17711690408163266,green2-5.xls,5,268.5880698622218,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,45,0.18116992326530612,green2-1.xls,1,322.4944377998917,1.647925396216692,False
green,sirloin steak,2,24,1.0,shear,shear,45,0.18116992326530612,green2-2.xls,2,283.8153949985244,0.4235818357097176,False
green,sirloin steak,2,24,1.0,shear,shear,45,0.18116992326530612,green2-3.xls,3,148.0982981122449,-3.8723971128061345,True
green,sirloin steak,2,24,1.0,shear,shear,45,0.18116992326530612,green2-4.xls,4,249.1251694010352,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,45,0.18116992326530612,green2-5.xls,5,270.4337425916512,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,46,0.1852229424489796,green2-1.xls,1,324.676631218457,1.7676749330514245,False
green,sirloin steak,2,24,1.0,shear,shear,46,0.1852229424489796,green2-2.xls,2,284.3313376507936,0.42494168923210884,False
green,sirloin steak,2,24,1.0,shear,shear,46,0.1852229424489796,green2-3.xls,3,149.6458766353951,-4.057530241755503,True
green,sirloin steak,2,24,1.0,shear,shear,46,0.1852229424489796,green2-4.xls,4,251.2962594498356,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,46,0.1852229424489796,green2-5.xls,5,271.5630552833726,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,47,0.18927596163265306,green2-1.xls,1,326.8507739766007,1.878160535808627,False
green,sirloin steak,2,24,1.0,shear,shear,47,0.18927596163265306,green2-2.xls,2,285.5922769523809,0.4473562230762428,False
green,sirloin steak,2,24,1.0,shear,shear,47,0.18927596163265306,green2-3.xls,3,151.39477885808859,-4.206481722559405,True
green,sirloin steak,2,24,1.0,shear,shear,47,0.18927596163265306,green2-4.xls,4,253.24256900874065,-0.6745,False
green,sirloin steak,2,24,1.0,shear,shear,47,0.18927596163265306,green2-5.xls,5,272.692367975094,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,48,0.19332898081632652,green2-1.xls,1,328.63818053038824,0.8881308853486181,False
green,sirloin steak,2,24,1.0,shear,shear,48,0.19332898081632652,green2-2.xls,2,286.85321625396824,0.0,False
green,sirloin steak,2,24,1.0,shear,shear,48,0.19332898081632652,green2-4.xls,4,255.11920174170157,-0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,1,0.8211904244788628,green2-1.xls,1,-1756.324989089845,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,1,0.8211904244788628,green2-2.xls,2,-2386.0332491114714,-3.266459108893461,False
green,sirloin steak,2,24,1.0,uniaxial,compression,1,0.8211904244788628,green2-3.xls,3,-1626.2948227154463,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,1,0.8211904244788628,green2-4.xls,4,-1664.4881544840032,0.47638134033670143,False
green,sirloin steak,2,24,1.0,uniaxial,compression,1,0.8211904244788628,green2-5.xls,5,-1902.9481515762848,-0.7605721491761099,False
green,sirloin steak,2,24,1.0,uniaxial,compression,2,0.8253299483228352,green2-1.xls,1,-1706.7798364647424,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,2,0.8253299483228352,green2-2.xls,2,-2341.1281448649625,-4.8438850792328445,True
green,sirloin steak,2,24,1.0,uniaxial,compression,2,0.8253299483228352,green2-3.xls,3,-1618.4482747085926,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,2,0.8253299483228352,green2-4.xls,4,-1629.1146013294651,0.5930519064449506,False
green,sirloin steak,2,24,1.0,uniaxial,compression,2,0.8253299483228352,green2-5.xls,5,-1869.5663031525698,-1.2430378179438815,False
green,sirloin steak,2,24,1.0,uniaxial,compression,3,0.8294694721668077,green2-1.xls,1,-1657.2346838396397,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,3,0.8294694721668077,green2-2.xls,2,-2296.2230406184535,-6.7880448510344475,True
green,sirloin steak,2,24,1.0,uniaxial,compression,3,0.8294694721668077,green2-3.xls,3,-1610.6017267017387,0.49538712439796767,False
green,sirloin steak,2,24,1.0,uniaxial,compression,3,0.8294694721668077,green2-4.xls,4,-1593.741048174927,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,3,0.8294694721668077,green2-5.xls,5,-1836.1844547288547,-1.9010034502065354,False
green,sirloin steak,2,24,1.0,uniaxial,compression,4,0.8336089960107801,green2-1.xls,1,-1607.6895312145373,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,4,0.8336089960107801,green2-2.xls,2,-2251.317936371944,-8.801894503499376,True
green,sirloin steak,2,24,1.0,uniaxial,compression,4,0.8336089960107801,green2-3.xls,3,-1602.755178694885,0.06747938713244656,False
green,sirloin steak,2,24,1.0,uniaxial,compression,4,0.8336089960107801,green2-4.xls,4,-1558.367495020389,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,4,0.8336089960107801,green2-5.xls,5,-1802.8026063051395,-2.668254989120362,False
green,sirloin steak,2,24,1.0,uniaxial,compression,5,0.8377485198547525,green2-1.xls,1,-1559.9075172362466,0.32491163587537,False
green,sirloin steak,2,24,1.0,uniaxial,compression,5,0.8377485198547525,green2-2.xls,2,-2207.8514947191898,-5.638991425338298,True
green,sirloin steak,2,24,1.0,uniaxial,compression,5,0.8377485198547525,green2-3.xls,3,-1595.2073092547867,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,5,0.8377485198547525,green2-4.xls,4,-1521.9267397474568,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,5,0.8377485198547525,green2-5.xls,5,-1770.5654247963237,-1.6140574469871716,False
green,sirloin steak,2,24,1.0,uniaxial,compression,6,0.8418880436987249,green2-1.xls,1,-1532.5583444177905,0.3444720167216682,False
green,sirloin steak,2,24,1.0,uniaxial,compression,6,0.8418880436987249,green2-2.xls,2,-2182.5399617453063,-3.570521940247978,True
green,sirloin steak,2,24,1.0,uniaxial,compression,6,0.8418880436987249,green2-3.xls,3,-1589.7488486723944,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,6,0.8418880436987249,green2-4.xls,4,-1477.7658914300396,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,6,0.8418880436987249,green2-5.xls,5,-1756.887715986118,-1.0067171717846661,False
green,sirloin steak,2,24,1.0,uniaxial,compression,7,0.8460275675426974,green2-1.xls,1,-1505.2091715993345,0.35398452670339225,False
green,sirloin steak,2,24,1.0,uniaxial,compression,7,0.8460275675426974,green2-2.xls,2,-2157.2284287714224,-2.564593846187429,False
green,sirloin steak,2,24,1.0,uniaxial,compression,7,0.8460275675426974,green2-3.xls,3,-1584.290388090002,0.0,False
green,sirloin steak,2,24,1.0,uniaxial,compression,7,0.8460275675426974,green2-4.xls,4,-1433.605043112622,0.6745,False
green,sirloin steak,2,24,1.0,uniaxial,compression,7,0.8460275675426974,green2-5.xls,5,-1743.2100071759123,-0.711358381198501,False
green,sirloin steak,2,24,1.0,uniaxial,compression,8,0.8501670913866698,green2-1.xls,1,-1477.8599987808784,0.4519269961870893,False
